fecha_venta,ciudad,temperatura_maxima,temperatura_minima,lluvia_mm,precio_unitario,total_venta,ventas_predichas
2013-03-28,Columbus,21.0,10.9,8.0,16.27,32.54,214.5771145085993
2012-12-05,Los Angeles,20.2,14.5,14.3,13.0,39.0,250.1134812673083
2012-12-05,Los Angeles,20.2,14.5,14.3,3.15,12.6,250.1134812673083
2012-07-17,Houston,26.4,12.6,0.0,2.088,6.264,176.86132335778188
2012-07-17,Houston,26.4,12.6,0.0,3.608,14.432,176.86132335778188
2011-05-30,Chicago,28.9,22.2,0.1,239.992,719.976,226.91941258410657
2013-12-10,Springfield,17.3,11.2,0.5,150.98,1056.86,249.91272744184997
2013-12-24,Houston,-1.9,-6.1,0.0,151.192,453.576,294.7213555152698
2013-12-24,Houston,-1.9,-6.1,0.0,5.04,45.36,294.7213555152698
2013-12-24,Houston,-1.9,-6.1,0.0,95.96,287.88,294.7213555152698
2013-12-24,Houston,-1.9,-6.1,0.0,43.96,131.88,294.7213555152698
2013-12-24,Houston,-1.9,-6.1,0.0,1.164,2.328,294.7213555152698
2011-11-28,Houston,-0.3,-8.0,0.0,199.77,998.85,265.56355641011834
2012-10-20,New York City,20.0,11.8,0.3,12.28,24.56,229.63585557560924
2011-09-19,San Francisco,26.9,20.0,0.5,1.89,5.67,228.6176378787017
2014-12-10,Philadelphia,4.3,0.4,0.5,1.5839999999999999,11.088,287.2437752843063
2014-07-12,Los Angeles,23.2,14.8,39.7,257.49,1287.45,228.0489507410358
2014-07-12,Los Angeles,23.2,14.8,39.7,33.62,168.1,228.0489507410358
2012-05-15,Philadelphia,22.7,16.6,8.3,25.984,51.968,242.34788385862527
2014-01-30,Philadelphia,-2.9,-13.4,0.0,2.384,4.768,248.3846410073451
2013-10-28,San Francisco,27.6,19.5,11.0,16.784,67.136,219.7144089811339
2011-06-04,New York City,24.1,12.1,0.0,28.48,56.96,194.19709165063503
2011-06-04,New York City,24.1,12.1,0.0,3.89,15.56,194.19709165063503
2011-06-04,New York City,24.1,12.1,0.0,176.784,353.568,194.19709165063503
2011-06-04,New York City,24.1,12.1,0.0,6.98,13.96,194.19709165063503
2013-01-28,Los Angeles,24.2,15.1,4.5,19.84,39.68,216.6691272400297
2014-03-04,Los Angeles,21.5,15.5,4.7,57.096000000000004,399.672,244.55251915912984
2014-09-09,New York City,22.6,18.2,0.5,16.28,65.12,254.44669385873573
2012-09-07,New York City,29.0,20.2,3.6,23.42,70.26,211.2318337717349
2012-09-07,New York City,29.0,20.2,3.6,18.0,90.0,211.2318337717349
2012-09-07,New York City,29.0,20.2,3.6,3.048,6.096,211.2318337717349
2012-09-07,New York City,29.0,20.2,3.6,240.588,481.176,211.2318337717349
2012-09-07,New York City,29.0,20.2,3.6,1.81,7.24,211.2318337717349
2014-08-26,Philadelphia,29.9,17.5,0.0,65.49,130.98,181.96518504397127
2014-04-28,Seattle,2.6,-4.3,0.1,19.94,139.58,267.0668245733928
2013-11-26,Los Angeles,20.6,13.7,30.9,64.784,194.352,242.4603471558293
2011-09-13,Seattle,9.9,4.2,0.0,1.1400000000000001,5.7,264.6161058999227
2011-09-13,Seattle,9.9,4.2,0.0,4.7299999999999995,14.19,264.6161058999227
2011-09-13,Seattle,9.9,4.2,0.0,3.65,7.3,264.6161058999227
2011-09-13,Seattle,9.9,4.2,0.0,99.99,199.98,264.6161058999227
2011-09-13,Seattle,9.9,4.2,0.0,36.24,144.96,264.6161058999227
2011-09-13,Seattle,9.9,4.2,0.0,59.0,118.0,264.6161058999227
2011-09-13,Seattle,9.9,4.2,0.0,48.94,48.94,264.6161058999227
2011-09-13,Seattle,9.9,4.2,0.0,11.33,22.66,264.6161058999227
2013-06-22,Chicago,31.9,23.0,0.0,0.836,0.836,205.4192815787999
2012-05-12,Houston,13.5,1.0,0.0,5.492,21.968,207.18806697015577
2012-05-12,Houston,13.5,1.0,0.0,103.19200000000001,619.152,207.18806697015577
2012-05-12,Houston,13.5,1.0,0.0,18.272,127.904,207.18806697015577
2013-11-18,San Francisco,26.0,19.7,7.8,9.9,49.5,235.53467875652296
2013-12-31,Philadelphia,3.3,-3.9,0.0,3.304,16.52,263.6631138662253
2013-12-23,Seattle,-5.7,-10.6,0.0,13.84,55.36,295.41736641360893
2013-12-23,Seattle,-5.7,-10.6,0.0,11.56,11.56,295.41736641360893
2012-12-20,Los Angeles,21.4,13.4,50.7,4.28,17.12,235.34056555950184
2013-09-03,Houston,24.7,12.0,0.0,1.076,8.608,187.9219105185797
2013-09-03,Houston,24.7,12.0,0.0,31.912,159.56,187.9219105185797
2014-11-26,San Francisco,25.4,19.8,11.1,2.58,5.16,242.22900654222664
2013-12-17,San Diego,28.4,20.7,0.2,3.0300000000000002,21.21,220.1177748575389
2013-06-27,Los Angeles,21.4,15.0,39.6,115.86,231.72,246.10114071816912
2013-06-27,Los Angeles,21.4,15.0,39.6,3.5799999999999996,17.9,246.10114071816912
2013-06-27,Los Angeles,21.4,15.0,39.6,6.24,12.48,246.10114071816912
2011-12-26,Philadelphia,7.5,-0.5,0.0,2.672,8.016,250.9235781585612
2013-10-25,San Francisco,30.0,20.3,0.0,90.0,450.0,202.34435300418275
2014-09-16,San Francisco,30.0,20.5,1.0,300.904,300.904,203.9926711522238
2012-03-01,Philadelphia,14.4,4.3,7.4,1.776,3.552,224.9576940717096
2013-07-24,Houston,22.2,12.3,0.2,14.392,115.136,213.20647405680404
2011-09-08,New York City,24.4,20.0,21.8,86.382,172.764,254.3002437016677
2011-09-08,New York City,24.4,20.0,21.8,1.76,3.52,254.3002437016677
2011-11-16,Los Angeles,20.8,12.9,15.2,19.992,79.968,232.542832779686
2011-11-16,Los Angeles,20.8,12.9,15.2,101.99149999999999,305.9745,232.542832779686
2011-11-16,Los Angeles,20.8,12.9,15.2,114.97000000000001,344.91,232.542832779686
2011-03-03,San Diego,27.4,18.8,0.9,208.784,626.352,214.9451785312835
2012-12-03,San Francisco,25.5,18.2,12.9,119.83300000000001,359.499,229.36811171730116
2014-07-12,San Diego,28.3,22.1,0.0,11.991999999999999,71.952,231.6605882918432
2014-07-12,San Diego,28.3,22.1,0.0,5.96,29.8,231.6605882918432
2013-06-13,Houston,18.2,7.9,1.7,16.096,64.384,216.6918345422227
2013-06-13,Houston,18.2,7.9,1.7,3.492,6.984,216.6918345422227
2013-06-13,Houston,18.2,7.9,1.7,1.408,11.264,216.6918345422227
2013-06-13,Houston,18.2,7.9,1.7,5.184,15.552,216.6918345422227
2013-06-13,Houston,18.2,7.9,1.7,189.686,379.372,216.6918345422227
2013-06-13,Houston,18.2,7.9,1.7,7.5040000000000004,67.536,216.6918345422227
2013-06-13,Houston,18.2,7.9,1.7,0.762,1.524,216.6918345422227
2014-03-19,Seattle,-5.1,-7.2,0.0,11.55,46.2,315.76500546656155
2014-06-28,Seattle,15.7,10.3,8.7,6.48,19.44,258.8137863262422
2014-06-28,Seattle,15.7,10.3,8.7,42.1,126.3,258.8137863262422
2014-06-28,Seattle,15.7,10.3,8.7,257.49,1287.45,258.8137863262422
2011-02-08,New York City,2.9,-9.2,1.8,16.24,64.96,227.2535357846945
2014-12-09,Philadelphia,4.8,2.3,63.4,3.312,13.248,305.0899116925755
2014-12-09,Philadelphia,4.8,2.3,63.4,41.994,83.988,305.0899116925755
2014-02-03,San Diego,29.3,21.9,3.2,105.29,210.58,221.35484764322356
2014-02-03,San Diego,29.3,21.9,3.2,15.48,30.96,221.35484764322356
2014-02-03,San Diego,29.3,21.9,3.2,119.992,239.984,221.35484764322356
2012-06-16,New York City,23.5,13.7,0.0,1016.792,3050.376,211.8820528619796
2012-06-16,New York City,23.5,13.7,0.0,66.99,133.98,211.8820528619796
2012-10-05,Columbus,18.9,10.6,32.4,72.0,288.0,234.69515539068232
2012-02-23,New York City,12.9,2.9,0.2,4.4799999999999995,26.88,227.180387024852
2012-02-23,New York City,12.9,2.9,0.2,5.448,10.896,227.180387024852
2013-12-06,Chicago,30.2,21.3,3.4,1.768,3.536,208.5445447488475
2014-12-14,New York City,6.7,-0.4,0.0,95.992,287.976,259.0369356662064
2012-03-01,Houston,-0.1,-7.6,0.0,27.664,55.328,266.76798805567233
2012-03-01,Houston,-0.1,-7.6,0.0,204.66639999999998,1227.9984,266.76798805567233
2014-03-19,Houston,2.6,-6.0,0.0,76.792,537.544,254.12303906978485
2011-12-19,Los Angeles,18.0,14.3,60.9,7.31,14.62,274.73097619428773
2011-12-19,Los Angeles,18.0,14.3,60.9,4.51,22.55,274.73097619428773
2011-12-19,Los Angeles,18.0,14.3,60.9,116.75999999999999,583.8,274.73097619428773
2011-12-19,Los Angeles,18.0,14.3,60.9,52.792,211.168,274.73097619428773
2011-05-08,Philadelphia,21.4,8.7,0.0,359.994,1799.97,193.1503045413756
2014-11-24,Chicago,32.2,22.5,0.0,5.344,10.688,198.85875698898545
2011-12-31,New York City,11.3,4.4,2.1,11.590000000000002,34.77,253.53690497005107
2011-12-31,New York City,11.3,4.4,2.1,6.3,18.9,253.53690497005107
2014-10-27,Philadelphia,18.0,7.4,0.0,11.094,33.282,214.51082685768523
2014-10-27,Philadelphia,18.0,7.4,0.0,23.73,118.65,214.51082685768523
2014-10-27,Philadelphia,18.0,7.4,0.0,2.952,14.76,214.51082685768523
2014-05-31,Los Angeles,20.8,14.5,76.3,9.38,37.52,252.4738286636274
2012-12-19,Philadelphia,9.0,2.7,0.0,2.304,6.912,261.4781195107877
2011-04-02,Houston,5.9,-5.2,0.0,5.343999999999999,26.72,229.8783449148404
2011-04-02,Houston,5.9,-5.2,0.0,4.784,33.488,229.8783449148404
2013-08-22,Seattle,9.8,4.1,0.9,3.344,33.44,264.88885480615386
2011-04-06,Los Angeles,20.0,15.1,77.5,23.650000000000002,70.95,264.5428631626653
2011-04-06,Los Angeles,20.0,15.1,77.5,32.784,65.568,264.5428631626653
2011-04-06,Los Angeles,20.0,15.1,77.5,99.99000000000001,299.97,264.5428631626653
2013-02-09,San Francisco,27.1,18.8,4.4,29.99,89.97,218.14699257581032
2013-02-09,San Francisco,27.1,18.8,4.4,15.93,31.86,218.14699257581032
2014-12-19,Columbus,19.1,10.5,0.1,2.412,7.236,227.99377036955232
2014-12-19,Columbus,19.1,10.5,0.1,1.6079999999999999,4.824,227.99377036955232
2014-12-19,Columbus,19.1,10.5,0.1,18.272,91.36,227.99377036955232
2014-12-19,Columbus,19.1,10.5,0.1,65.056,130.112,227.99377036955232
2011-10-08,New York City,23.5,10.0,0.0,30.98,123.92,183.7379286663997
2012-09-22,Philadelphia,27.0,15.2,0.3,11.120000000000001,55.6,191.1618506096877
2012-09-22,Philadelphia,27.0,15.2,0.3,205.992,617.976,191.1618506096877
2011-09-20,Chicago,29.4,22.5,2.4,98.686,493.43,224.89806017716893
2011-09-20,Chicago,29.4,22.5,2.4,5.56,11.12,224.89806017716893
2013-11-05,San Diego,25.1,21.5,14.0,343.2,686.4,258.2856961941329
2014-12-02,Seattle,-6.0,-16.8,0.0,3.184,15.92,251.0142066492652
2014-12-02,Seattle,-6.0,-16.8,0.0,5.890000000000001,70.68,251.0142066492652
2014-12-02,Seattle,-6.0,-16.8,0.0,135.31,541.24,251.0142066492652
2011-10-10,Columbus,17.3,11.4,11.3,50.997,101.994,252.8057841370889
2011-10-10,Columbus,17.3,11.4,11.3,9.132,18.264,252.8057841370889
2014-11-15,Houston,-0.2,-8.0,0.0,4.398,21.99,264.64446822232344
2012-03-23,Los Angeles,21.5,13.8,16.6,17.52,192.72,233.132903305152
2012-03-23,Los Angeles,21.5,13.8,16.6,79.99,239.97,233.132903305152
2011-08-25,Columbus,20.0,10.4,8.6,1.632,6.528,220.04094484260017
2011-08-25,Columbus,20.0,10.4,8.6,0.9540000000000001,2.862,220.04094484260017
2011-08-25,Columbus,20.0,10.4,8.6,2.607,20.856,220.04094484260017
2011-07-27,Los Angeles,23.1,14.2,55.6,138.14,276.28,226.42365168287483
2013-09-17,Columbus,19.6,11.1,2.4,60.89,121.78,228.25437397847253
2012-12-01,San Diego,27.6,22.0,1.1,297.408,2676.672,237.47326915233765
2013-08-16,Los Angeles,23.0,13.0,29.8,104.00999999999999,312.03,214.93795106053383
2013-08-16,Los Angeles,23.0,13.0,29.8,5.98,17.94,214.93795106053383
2013-08-16,Los Angeles,23.0,13.0,29.8,55.199999999999996,165.6,214.93795106053383
2013-08-16,Los Angeles,23.0,13.0,29.8,9.38,37.52,214.93795106053383
2012-08-07,Springfield,20.6,11.5,0.0,164.99,494.97,221.8012661917412
2012-08-07,Springfield,20.6,11.5,0.0,12.53,25.06,221.8012661917412
2013-07-02,New York City,26.3,22.8,4.6,30.53,30.53,255.9511811171011
2013-07-02,New York City,26.3,22.8,4.6,10.28,30.84,255.9511811171011
2013-07-02,New York City,26.3,22.8,4.6,8.34,75.06,255.9511811171011
2013-12-19,San Francisco,26.4,18.9,4.7,9.568,66.976,225.37936613690133
2012-09-27,Seattle,1.8,-0.6,5.3,19.84,99.2,303.2241277861716
2014-08-28,Philadelphia,27.6,19.2,0.0,4.224,12.672,216.0352974531152
2014-08-28,Philadelphia,27.6,19.2,0.0,79.99199999999999,1119.888,216.0352974531152
2012-12-17,Los Angeles,19.4,14.1,31.9,40.97,204.85,256.6590275679812
2012-12-17,Los Angeles,19.4,14.1,31.9,67.992,135.984,256.6590275679812
2012-12-17,Los Angeles,19.4,14.1,31.9,3.28,16.4,256.6590275679812
2012-12-17,Los Angeles,19.4,14.1,31.9,46.48,92.96,256.6590275679812
2011-12-07,San Francisco,24.1,18.5,11.1,54.96,164.88,244.2886769148432
2011-11-15,San Francisco,25.8,19.0,15.8,3.65,10.95,233.06440419486452
2011-12-24,San Diego,27.2,19.0,0.0,13.97,13.97,218.19034619372292
2011-09-20,San Diego,26.4,23.1,3.1,4.28,8.56,257.1235277389603
2014-11-26,Houston,-1.8,-4.9,0.0,59.992,299.96,302.9300913909062
2014-11-26,Houston,-1.8,-4.9,0.0,13.568000000000001,67.84,302.9300913909062
2014-11-26,Houston,-1.8,-4.9,0.0,170.786,853.93,302.9300913909062
2014-11-26,Houston,-1.8,-4.9,0.0,4.672,18.688,302.9300913909062
2014-11-07,Houston,3.0,-3.4,2.3,0.624,1.248,270.51577097221883
2013-11-04,Philadelphia,7.8,0.7,0.0,72.0,72.0,257.2941376586077
2013-11-04,Philadelphia,7.8,0.7,0.0,67.16499999999999,470.155,257.2941376586077
2014-03-25,New York City,3.5,-5.3,0.0,135.882,271.764,251.17580941663223
2011-11-19,Philadelphia,10.3,0.6,0.0,47.496,47.496,233.5562809584491
2014-04-26,Los Angeles,24.1,15.6,50.3,49.283,344.981,227.20872295034235
2013-03-07,Chicago,31.5,23.1,1.2,0.778,2.334,210.0087033002285
2013-03-07,Chicago,31.5,23.1,1.2,0.432,1.728,210.0087033002285
2013-03-07,Chicago,31.5,23.1,1.2,31.808,159.04,210.0087033002285
2013-03-07,Chicago,31.5,23.1,1.2,72.99,145.98,210.0087033002285
2012-12-24,Springfield,17.0,11.8,2.9,4.84,9.68,257.53873796687634
2012-12-24,Springfield,17.0,11.8,2.9,699.99,4899.93,257.53873796687634
2014-10-02,San Francisco,31.0,18.7,0.0,20.95,104.75,180.98303904165857
2014-03-21,Houston,-1.9,-6.9,0.0,28.352,56.704,288.6361394729823
2014-03-21,Houston,-1.9,-6.9,0.0,39.152,274.064,288.6361394729823
2014-05-14,Philadelphia,22.3,11.3,0.0,91.686,458.43,204.6554629886559
2012-12-20,Houston,-7.6,-11.1,0.0,50.4,100.8,309.0767819552825
2013-02-21,New York City,1.3,-6.1,0.0,19.400000000000002,135.8,265.3105335058327
2014-03-19,Los Angeles,24.3,14.1,9.4,2.7800000000000002,13.9,208.76588827297428
2014-03-19,Los Angeles,24.3,14.1,9.4,3.88,19.4,208.76588827297428
2011-12-16,Springfield,17.1,10.9,12.0,49.99,99.98,250.9296103824774
2011-12-16,Springfield,17.1,10.9,12.0,4.91,29.46,250.9296103824774
2012-06-29,New York City,36.8,21.2,0.2,117.882,117.882,146.7176271091963
2013-06-27,New York City,28.6,21.9,15.0,6.989999999999999,20.97,229.28723177992407
2013-06-27,New York City,28.6,21.9,15.0,34.99,139.96,229.28723177992407
2013-06-27,New York City,28.6,21.9,15.0,12.58,37.74,229.28723177992407
2014-09-02,Seattle,9.1,-1.1,0.1,78.65,314.6,231.66695653587388
2014-09-02,Seattle,9.1,-1.1,0.1,70.89,283.56,231.66695653587388
2012-04-07,New York City,15.0,2.9,0.0,6.48,25.92,207.85413225366503
2012-04-07,New York City,15.0,2.9,0.0,11.29,22.58,207.85413225366503
2014-11-22,Houston,2.8,-4.4,0.0,18.392,55.176,264.4552947787701
2012-09-22,Los Angeles,20.4,14.2,22.3,20.48,61.44,247.009461975614
2013-11-08,San Francisco,26.4,18.4,3.5,159.99,479.97,221.42368914550863
2011-09-21,New York City,22.5,15.2,0.5,22.01,66.03,232.5462218879524
2012-05-18,Los Angeles,21.0,12.9,13.2,5.43,10.86,230.45062812915785
2011-03-26,San Francisco,27.9,20.0,0.1,1.68,3.36,219.3759503457649
2011-03-26,San Francisco,27.9,20.0,0.1,6.984,27.936,219.3759503457649
2011-03-26,San Francisco,27.9,20.0,0.1,14.392,28.784,219.3759503457649
2012-09-12,Seattle,4.6,0.9,0.8,10.99,21.98,288.32787498859204
2012-11-02,New York City,11.1,5.5,0.0,238.30200000000002,2621.322,263.475523715101
2012-10-20,Los Angeles,22.0,13.0,6.5,10.680000000000001,74.76,221.16940353545124
2012-10-20,Los Angeles,22.0,13.0,6.5,121.592,364.776,221.16940353545124
2013-06-15,Seattle,17.7,7.6,0.0,159.31,1115.17,218.78939543164185
2012-11-20,San Diego,28.3,21.6,0.0,22.424,89.696,227.85732826541343
2012-11-20,San Diego,28.3,21.6,0.0,12.53,50.12,227.85732826541343
2013-02-28,New York City,9.5,1.0,0.9,6.079999999999999,36.48,244.0659072056744
2011-10-14,Chicago,29.3,21.1,2.0,24.784,322.192,215.11721463597297
2011-10-14,Chicago,29.3,21.1,2.0,0.9820000000000001,2.946,215.11721463597297
2011-10-14,Chicago,29.3,21.1,2.0,4.784,19.136,215.11721463597297
2014-12-05,Philadelphia,8.3,-0.2,3.5,3.7840000000000003,11.352,246.2973781532018
2012-06-12,Columbus,19.7,10.5,5.6,12.28,24.56,223.17781899886336
2013-09-05,Springfield,19.4,11.4,0.0,8.28,16.56,232.06967243999415
2013-09-05,Springfield,19.4,11.4,0.0,55.989999999999995,279.95,232.06967243999415
2014-11-03,Springfield,19.2,10.0,5.9,2.78,5.56,224.0081041526489
2013-09-11,Los Angeles,22.3,13.6,35.2,138.392,276.784,226.62135674914737
2013-09-27,Houston,11.0,4.1,0.3,46.516,93.032,253.78358807013348
2013-09-27,Houston,11.0,4.1,0.3,90.993,454.965,253.78358807013348
2013-09-18,Springfield,22.4,10.7,0.2,59.08,295.4,199.1978655966392
2012-11-07,Houston,2.0,-0.3,0.0,7.88,23.64,302.994732497853
2012-11-07,Houston,2.0,-0.3,0.0,42.392,84.784,302.994732497853
2012-11-07,Houston,2.0,-0.3,0.0,12.991999999999999,64.96,302.994732497853
2012-11-07,Houston,2.0,-0.3,0.0,3.2060000000000004,32.06,302.994732497853
2012-11-07,Houston,2.0,-0.3,0.0,88.824,177.648,302.994732497853
2012-11-07,Houston,2.0,-0.3,0.0,95.97000000000001,287.91,302.994732497853
2013-02-07,Los Angeles,21.2,14.4,47.5,124.792,623.96,244.3788167480497
2014-01-20,Philadelphia,8.8,-0.9,0.0,214.8,429.6,235.9328236960836
2014-01-20,Philadelphia,8.8,-0.9,0.0,15.984,31.968,235.9328236960836
2014-01-20,Philadelphia,8.8,-0.9,0.0,295.757,887.271,235.9328236960836
2014-01-20,Philadelphia,8.8,-0.9,0.0,5.424,21.696,235.9328236960836
2013-06-07,Los Angeles,25.4,14.4,67.2,3.15,22.05,208.27929136880624
2013-06-07,Los Angeles,25.4,14.4,67.2,19.98,99.9,208.27929136880624
2014-03-19,Los Angeles,24.3,14.1,9.4,12.98,90.86,208.76588827297428
2014-11-25,San Francisco,27.5,19.9,14.3,7.78,7.78,224.0952518437208
2013-11-27,Philadelphia,14.8,-0.3,39.1,8.751,78.759,190.3176972351493
2013-08-19,Houston,14.5,8.8,1.8,3.1839999999999997,9.552,257.55666695195475
2013-08-19,Houston,14.5,8.8,1.8,1.336,5.344,257.55666695195475
2014-05-26,Houston,12.0,5.2,2.0,16.712,50.136,253.17580228402733
2012-08-31,San Diego,28.1,21.6,0.2,111.19200000000001,555.96,229.7209074684971
2014-10-01,Los Angeles,23.9,12.9,38.6,79.99,159.98,207.02322977482245
2013-09-06,New York City,20.7,13.2,0.0,10.9,43.6,233.8132620938073
2013-08-02,Philadelphia,28.6,17.9,0.0,9.656,19.312,196.9559395064488
2012-06-08,Chicago,28.2,21.5,0.8,0.7919999999999999,2.376,228.11737575789772
2012-06-08,Chicago,28.2,21.5,0.8,71.564,143.128,228.11737575789772
2013-06-25,San Diego,28.2,22.9,0.0,1119.2,4476.8,238.6648925219256
2013-06-25,San Diego,28.2,22.9,0.0,104.85,104.85,238.6648925219256
2013-06-25,San Diego,28.2,22.9,0.0,80.48,241.44,238.6648925219256
2013-11-15,New York City,13.3,0.7,0.0,6.99,13.98,206.74428732988773
2013-11-15,New York City,13.3,0.7,0.0,23.65,23.65,206.74428732988773
2013-10-31,New York City,19.2,9.9,1.1,9.584,28.752,222.63778428751093
2013-10-31,New York City,19.2,9.9,1.1,22.990000000000002,114.95,222.63778428751093
2013-12-02,Los Angeles,18.9,14.9,45.9,2.88,23.04,269.1178824738117
2014-08-04,Seattle,15.0,8.5,1.7,16.06,16.06,250.66656858337544
2011-12-08,San Francisco,24.8,17.8,2.0,19.94,39.88,231.37466691230776
2011-12-08,San Francisco,24.8,17.8,2.0,26.48,79.44,231.37466691230776
2014-10-01,Philadelphia,21.0,16.1,0.0,2.9520000000000004,20.664,253.1149056837149
2013-11-22,Los Angeles,21.9,13.7,56.2,6.4799999999999995,32.4,233.7256583924656
2012-08-16,Philadelphia,29.5,19.4,0.0,6.384,44.688,200.0939258955838
2012-08-16,Philadelphia,29.5,19.4,0.0,100.49000000000001,301.47,200.0939258955838
2014-03-20,Los Angeles,24.3,14.1,60.9,54.480000000000004,381.36,215.30711635263657
2011-11-03,Los Angeles,19.4,15.2,3.8,1.68,6.72,261.4571023632428
2014-07-24,Los Angeles,26.6,13.7,37.2,5.064,15.192,188.11524495419056
2014-07-24,Los Angeles,26.6,13.7,37.2,6.48,58.32,188.11524495419056
2013-09-03,Los Angeles,18.8,14.0,52.6,10.520000000000001,94.68,264.0420973350765
2013-09-03,Los Angeles,18.8,14.0,52.6,7.890000000000001,23.67,264.0420973350765
2013-09-03,Los Angeles,18.8,14.0,52.6,272.792,1091.168,264.0420973350765
2013-09-03,Los Angeles,18.8,14.0,52.6,2.6700000000000004,18.69,264.0420973350765
2013-09-03,Los Angeles,18.8,14.0,52.6,189.576,568.728,264.0420973350765
2013-09-03,Los Angeles,18.8,14.0,52.6,7.312,7.312,264.0420973350765
2014-02-12,Columbus,18.6,8.9,3.8,73.784,147.568,220.8887315325877
2011-07-09,San Francisco,30.8,18.7,0.0,2.384,14.304,182.8212154172484
2011-07-09,San Francisco,30.8,18.7,0.0,119.833,119.833,182.8212154172484
2011-07-09,San Francisco,30.8,18.7,0.0,2.78,5.56,182.8212154172484
2011-07-09,San Francisco,30.8,18.7,0.0,6.4799999999999995,32.4,182.8212154172484
2014-05-23,San Francisco,26.0,19.8,11.0,3.28,9.84,236.70177600171024
2014-05-23,San Francisco,26.0,19.8,11.0,2.78,2.78,236.70177600171024
2013-11-11,New York City,11.4,4.0,0.0,3.64,3.64,249.30847907242716
2013-11-11,New York City,11.4,4.0,0.0,125.99,881.93,249.30847907242716
2014-03-03,Los Angeles,20.2,14.9,37.5,53.824,107.648,256.10281727773685
2014-09-03,Seattle,8.9,3.6,1.6,71.992,215.976,269.4462983661068
2014-08-22,New York City,24.4,19.9,0.8,4.5840000000000005,32.088,250.8722948095292
2014-08-22,New York City,24.4,19.9,0.8,717.592,4305.552,250.8722948095292
2013-05-13,New York City,13.1,6.9,0.0,3.34,10.02,255.74288803320604
2013-05-13,New York City,13.1,6.9,0.0,157.99,631.96,255.74288803320604
2014-12-02,Philadelphia,7.8,2.0,1.6,3.984,15.936,267.3858363472757
2014-12-02,Philadelphia,7.8,2.0,1.6,1.143,8.001,267.3858363472757
2014-12-02,Philadelphia,7.8,2.0,1.6,199.486,398.972,267.3858363472757
2013-09-21,Seattle,5.5,1.6,1.6,81.94,163.88,285.4822566454148
2014-12-01,Philadelphia,17.4,5.3,1.7,179.886,1079.316,204.26758790714743
2011-04-23,San Francisco,28.7,19.4,4.6,48.91,48.91,208.03089643030123
2011-03-25,San Francisco,26.5,19.2,10.5,3.28,6.56,227.47891596228544
2011-03-25,San Francisco,26.5,19.2,10.5,7.44,14.88,227.47891596228544
2011-03-25,San Francisco,26.5,19.2,10.5,11.37,45.48,227.47891596228544
2011-03-25,San Francisco,26.5,19.2,10.5,4.24,25.44,227.47891596228544
2013-08-27,New York City,29.5,20.8,2.0,18.336,146.688,210.99708224452536
2013-04-06,Philadelphia,11.1,1.1,0.0,39.594,118.782,230.00683548251956
2013-04-06,Philadelphia,11.1,1.1,0.0,192.296,769.184,230.00683548251956
2014-07-21,New York City,27.4,17.5,0.0,6.68,13.36,204.942389738844
2014-07-21,New York City,27.4,17.5,0.0,81.882,163.764,204.942389738844
2014-07-21,New York City,27.4,17.5,0.0,45.98,183.92,204.942389738844
2013-11-05,Houston,5.0,-1.8,0.0,3.792,11.376,264.01230678471666
2013-11-05,Houston,5.0,-1.8,0.0,16.528,66.112,264.01230678471666
